months,multiple,gb_mon,security,backup,protection,support,unlimited,contract,paperless,monthly,satisfaction,churn_value,payment_Credit Card,payment_Mailed Check,internet_type_DSL,internet_type_Fiber Optic,internet_type_None,offer_Offer A,offer_Offer B,offer_Offer C,offer_Offer D,offer_Offer E
4,1,0.2117647058823529,0,1,1,1,1,2,1,0.9174129353233832,3,0,0,0,0,1,0,0,0,0,0,0
4,0,0.2235294117647058,1,1,0,1,1,1,0,0.4159203980099502,3,0,1,0,0,0,0,0,0,0,0,0
0,0,0.8823529411764706,0,0,0,0,1,0,0,0.2626865671641791,2,0,0,0,1,0,0,0,0,0,0,0
3,1,0.1176470588235294,0,1,0,1,1,0,1,0.7462686567164178,2,0,0,0,0,1,0,0,0,0,0,0
1,0,0.0,0,0,0,0,0,0,1,0.0199004975124378,3,0,1,0,0,0,1,0,0,0,1,0
4,1,0.0,0,0,0,0,0,2,0,0.071641791044776,3,0,1,0,0,0,1,0,1,0,0,0
4,0,0.0,0,0,0,0,0,2,0,0.0233830845771144,2,0,1,0,0,0,1,0,1,0,0,0
0,1,0.0705882352941176,0,0,0,0,1,0,1,0.7547263681592039,4,0,0,0,0,1,0,0,0,0,0,0
4,0,0.2235294117647058,1,0,1,0,1,1,0,0.1646766169154228,3,0,1,0,1,0,0,0,1,0,0,0
3,0,0.1529411764705882,1,0,1,1,1,2,1,0.4228855721393034,3,0,0,0,1,0,0,0,1,0,0,0
0,0,0.0823529411764705,0,1,0,0,1,0,1,0.3293532338308458,4,0,0,0,1,0,0,0,0,0,0,1
4,1,0.2823529411764706,0,1,1,1,0,2,1,0.6621890547263681,3,0,0,0,1,0,0,0,0,0,0,0
3,1,0.2588235294117647,0,0,0,0,1,0,1,0.317412935323383,2,0,1,0,1,0,0,0,1,0,0,0
4,1,0.1529411764705882,1,0,1,0,1,2,1,0.7597014925373133,3,0,1,0,0,1,0,0,1,0,0,0
4,0,0.6941176470588235,1,0,1,1,1,2,0,0.4129353233830846,2,0,1,0,1,0,0,0,1,0,0,0
4,1,0.6823529411764706,0,1,0,0,1,2,1,0.790547263681592,4,0,1,0,0,1,0,1,0,0,0,0
3,0,0.0823529411764705,1,1,0,0,1,2,0,0.2781094527363184,2,0,0,0,1,0,0,0,1,0,0,0
4,1,0.0,0,0,0,0,0,2,0,0.0661691542288556,2,0,1,0,0,0,1,1,0,0,0,0
3,1,0.6941176470588235,0,0,1,0,1,2,0,0.4487562189054727,2,0,1,0,1,0,0,0,1,0,0,0
0,0,0.6941176470588235,1,0,0,0,1,0,0,0.3169154228855721,2,0,0,0,0,0,0,0,0,0,0,0
0,0,0.2823529411764706,1,0,0,0,0,0,0,0.317412935323383,2,0,0,0,1,0,0,0,0,0,0,1
3,1,0.6941176470588235,1,1,0,1,1,1,1,0.4616915422885572,2,0,0,0,1,0,0,0,1,0,0,0
4,0,0.1647058823529411,1,1,0,1,1,2,1,0.6104477611940298,3,0,0,0,1,0,0,1,0,0,0,0
0,0,0.0,0,0,0,0,0,1,1,0.0124378109452736,2,0,1,0,0,0,1,0,0,0,0,0
4,0,0.3294117647058823,1,0,0,1,1,2,1,0.8089552238805969,2,0,0,0,0,1,0,1,0,0,0,0
1,0,0.3529411764705882,1,0,0,0,1,0,1,0.2054726368159203,2,0,0,0,1,0,0,0,0,0,0,0
3,0,0.2823529411764706,1,1,0,0,1,0,1,0.2791044776119402,2,0,0,0,1,0,0,0,1,0,0,0
4,1,0.1529411764705882,1,1,1,0,1,2,1,0.8069651741293532,2,0,1,0,0,1,0,1,0,0,0,0
0,1,0.4941176470588235,1,0,0,0,1,0,1,0.5960199004975125,2,0,1,0,0,1,0,0,0,0,0,0
1,1,0.0,0,0,0,0,0,2,0,0.0781094527363184,2,0,1,0,0,0,1,0,0,0,0,0
2,0,0.4941176470588235,0,0,0,1,1,1,1,0.2199004975124378,3,0,1,0,0,0,0,0,0,0,0,0
4,1,0.6941176470588235,1,1,1,1,0,2,0,0.6064676616915423,3,0,1,0,1,0,0,1,0,0,0,0
0,0,0.0,0,0,0,0,0,0,1,0.02636815920398,4,0,1,0,0,0,1,0,0,0,0,0
0,0,0.6235294117647059,1,0,0,0,1,0,0,0.3149253731343283,2,0,1,0,0,0,0,0,0,0,0,1
1,1,0.1294117647058823,0,1,0,1,1,0,1,0.5039800995024876,4,0,1,0,0,0,0,0,0,0,0,0
0,0,0.0,0,0,0,0,0,0,1,0.0199004975124378,3,0,1,0,0,0,1,0,0,0,0,1
1,1,0.4941176470588235,0,0,0,0,1,0,1,0.5746268656716418,2,0,1,0,0,1,0,0,0,0,0,0
0,0,0.2941176470588235,0,0,0,1,1,0,0,0.554726368159204,3,0,0,0,0,1,0,0,0,0,0,1
0,0,0.188235294117647,1,0,0,1,0,0,1,0.6373134328358209,3,0,1,0,0,1,0,0,0,0,0,0
1,0,0.2470588235294117,1,0,1,0,1,0,1,0.7079601990049752,3,0,0,0,0,1,0,0,0,0,0,0
4,0,0.2823529411764706,0,1,0,1,1,0,1,0.8049751243781095,4,0,1,0,0,1,0,0,1,0,0,0
0,0,0.611764705882353,1,0,0,0,1,0,0,0.1114427860696517,2,0,0,0,0,0,0,0,0,0,0,1
3,0,0.0,0,0,0,0,0,2,0,0.0154228855721393,3,0,0,0,0,0,1,0,1,0,0,0
0,0,0.0588235294117647,1,0,0,0,1,0,1,0.4069651741293532,2,0,0,0,1,0,0,0,0,0,0,1
0,0,0.2,0,0,0,0,1,0,0,0.2636815920398009,4,0,0,0,1,0,0,0,0,0,0,1
4,1,0.6941176470588235,0,0,1,0,0,2,1,0.7218905472636815,2,0,1,0,0,1,0,1,0,0,0,0
0,0,0.6235294117647059,0,1,0,0,1,0,1,0.3114427860696517,4,0,0,0,1,0,0,0,0,0,0,1
4,1,0.188235294117647,1,0,0,1,1,2,0,0.8800995024875623,2,0,1,0,0,1,0,1,0,0,0,0
4,1,0.5647058823529412,1,1,0,0,1,2,1,0.7582089552238807,3,0,1,0,0,1,0,1,0,0,0,0
2,0,0.0,0,0,0,0,0,1,1,0.0119402985074626,4,0,0,0,0,0,1,0,0,0,0,0
4,0,0.1764705882352941,1,1,0,1,1,2,0,0.4945273631840796,2,0,1,0,1,0,0,1,0,0,0,0
1,0,1.0,0,1,1,0,1,1,0,0.4676616915422885,4,0,0,0,1,0,0,0,0,0,0,0
4,1,0.1411764705882353,1,1,1,0,0,0,1,0.8079601990049752,2,0,0,0,0,1,0,0,1,0,0,0
2,0,0.0,0,0,0,0,0,1,1,0.0208955223880596,4,0,1,0,0,0,1,0,0,0,0,0
3,0,0.0,0,0,0,0,0,2,0,0.0169154228855721,3,0,1,0,0,0,1,0,1,0,0,0
3,1,0.1529411764705882,1,0,1,1,1,1,0,0.5885572139303483,3,0,0,0,1,0,0,0,1,0,0,0
1,0,0.0,0,0,0,0,0,1,0,0.0144278606965173,4,0,0,0,0,0,1,0,0,0,0,0
4,0,0.0705882352941176,1,0,1,0,1,2,0,0.8104477611940298,2,0,1,0,0,1,0,0,1,0,0,0
2,0,0.1764705882352941,0,1,0,0,1,0,0,0.5626865671641791,2,0,1,0,0,1,0,0,1,0,0,0
2,0,0.0,0,0,0,0,0,1,1,0.0089552238805969,2,0,1,0,0,0,1,0,0,0,0,0
1,0,0.8823529411764706,0,0,0,0,1,1,0,0.6039800995024875,2,0,0,0,0,1,0,0,0,0,0,0
3,0,0.6941176470588235,1,1,0,1,1,1,0,0.4437810945273631,3,0,1,0,0,0,0,0,1,0,0,0
2,0,0.2352941176470588,1,1,1,0,1,0,1,0.6751243781094527,2,0,1,0,0,1,0,0,1,0,0,0
0,0,0.0,0,0,0,0,0,0,0,0.0129353233830845,2,0,1,0,0,0,1,0,0,0,0,1
3,1,0.0,0,0,0,0,0,2,1,0.0651741293532338,2,0,1,0,0,0,1,0,1,0,0,0
2,0,0.3058823529411765,0,0,1,0,1,0,1,0.6547263681592039,2,0,1,0,0,1,0,0,0,0,0,0
0,0,0.2705882352941176,0,1,0,1,1,0,0,0.1791044776119402,2,0,0,0,1,0,0,0,0,0,0,0
3,1,0.3294117647058823,0,1,0,0,1,0,0,0.799502487562189,2,0,0,0,0,1,0,0,1,0,0,0
3,1,0.2941176470588235,0,1,1,0,1,0,1,0.8497512437810945,4,0,1,0,0,1,0,0,1,0,0,0
2,1,0.6941176470588235,1,1,1,1,1,2,1,0.7427860696517413,2,0,1,0,0,0,0,0,0,0,0,0
3,0,0.0,0,0,0,0,0,1,0,0.0164179104477611,4,0,0,0,0,0,1,0,1,0,0,0
0,0,0.0,0,0,0,0,0,0,1,0.0184079601990049,2,0,1,0,0,0,1,0,0,0,0,0
4,0,0.8588235294117647,1,1,0,1,1,1,0,0.4203980099502488,2,0,1,0,1,0,0,1,0,0,0,0
1,1,0.0352941176470588,1,0,1,0,1,0,0,0.8517412935323382,2,0,1,0,0,1,0,0,0,0,1,0
0,0,0.3529411764705882,1,1,0,1,1,0,0,0.4930348258706467,2,0,0,0,1,0,0,0,0,0,1,0
1,0,0.0,0,0,0,0,0,0,0,0.0109452736318408,4,0,1,0,0,0,1,0,0,0,0,0
4,1,0.1529411764705882,1,0,1,1,1,2,0,0.5761194029850747,3,0,0,0,1,0,0,0,1,0,0,0
1,0,0.0,0,0,0,0,0,1,0,0.0203980099502487,4,0,1,0,0,0,1,0,0,0,0,0
0,0,0.0,0,0,0,0,0,0,1,0.0149253731343283,4,0,1,0,0,0,1,0,0,0,0,1
0,0,0.2588235294117647,0,0,0,0,0,0,0,0.2681592039800995,4,0,1,0,1,0,0,0,0,0,1,0
2,1,0.0,0,0,0,0,0,2,0,0.0691542288557213,4,0,1,0,0,0,1,0,0,0,0,0
1,0,0.8941176470588235,1,0,0,1,1,1,0,0.5646766169154228,2,0,0,0,1,0,0,0,0,0,0,0
4,0,0.2705882352941176,1,1,1,1,1,2,0,0.472139303482587,2,0,0,0,0,0,0,1,0,0,0,0
4,1,0.2117647058823529,1,1,1,0,1,1,0,0.4855721393034825,2,0,1,0,1,0,0,0,1,0,0,0
4,1,0.1294117647058823,0,1,1,1,0,2,0,0.9218905472636816,3,0,1,0,0,1,0,1,0,0,0,0
0,1,0.1411764705882353,0,0,0,1,1,0,1,0.6935323383084577,2,0,0,0,0,1,0,0,0,0,0,0
3,1,0.3294117647058823,0,0,1,0,1,1,0,0.5716417910447761,4,0,0,0,1,0,0,0,1,0,0,0
4,0,0.6941176470588235,1,0,1,1,1,2,1,0.4368159203980098,2,0,1,0,1,0,0,0,1,0,0,0
4,1,0.6823529411764706,1,1,1,1,1,2,0,0.964179104477612,3,0,0,0,0,1,0,1,0,0,0,0
0,0,0.0,0,0,0,0,0,0,0,0.0124378109452736,4,0,1,0,0,0,1,0,0,0,0,1
0,1,0.2941176470588235,0,0,0,0,0,0,1,0.6796019900497512,4,0,0,0,0,1,0,0,0,0,1,0
4,0,0.0,0,0,0,0,0,1,0,0.0213930348258706,2,0,1,0,0,0,1,0,1,0,0,0
1,0,0.0,0,0,0,0,0,1,0,0.0154228855721393,4,0,0,0,0,0,1,0,0,0,1,0
1,0,0.3411764705882353,0,0,0,0,1,0,0,0.2726368159203979,3,0,1,0,1,0,0,0,0,0,1,0
4,0,0.2235294117647058,1,1,1,1,1,2,1,0.3796019900497512,2,0,1,0,1,0,0,1,0,0,0,0
4,1,0.9647058823529412,0,0,1,0,1,0,1,0.8268656716417909,4,0,0,0,0,1,0,0,1,0,0,0
0,0,0.2235294117647058,0,1,0,1,0,0,0,0.1527363184079602,4,0,1,0,0,0,0,0,0,0,0,1
0,0,0.0,0,0,0,0,0,0,0,0.0243781094527363,4,0,0,0,0,0,1,0,0,0,0,0
4,1,0.2235294117647058,0,0,1,1,1,2,1,0.8537313432835821,3,0,0,0,0,1,0,0,1,0,0,0
2,0,0.0,0,0,0,0,0,2,0,0.0199004975124378,4,0,0,0,0,0,1,0,0,1,0,0
4,1,0.2470588235294117,1,1,0,1,1,1,0,0.5517412935323384,3,0,1,0,0,0,0,1,0,0,0,0
4,1,0.3058823529411765,0,1,1,1,1,0,1,0.9004975124378108,4,0,0,0,0,1,0,0,1,0,0,0
1,0,0.0,0,0,0,0,0,1,0,0.0189054726368158,3,0,0,0,0,0,1,0,0,0,1,0
0,0,0.0,0,0,0,0,0,0,0,0.0149253731343283,2,0,1,0,0,0,1,0,0,0,1,0
4,1,0.0,0,0,0,0,0,2,1,0.0766169154228855,4,0,1,0,0,0,1,1,0,0,0,0
4,1,0.0,0,0,0,0,0,2,0,0.0577114427860696,4,0,1,0,0,0,1,1,0,0,0,0
1,1,0.2235294117647058,0,0,0,0,1,0,1,0.6616915422885572,2,0,0,0,0,1,0,0,0,0,1,0
3,1,0.0,0,0,0,0,0,2,0,0.0477611940298507,2,0,1,0,0,0,1,0,0,0,0,0
4,0,0.2588235294117647,1,0,1,1,1,2,0,0.4149253731343284,2,0,1,0,0,0,0,0,0,0,0,0
4,0,0.0,0,0,0,0,0,2,0,0.0129353233830845,2,0,0,0,0,0,1,0,0,0,0,0
0,0,0.0,0,0,0,0,0,1,0,0.0134328358208955,4,0,0,0,0,0,1,0,0,0,1,0
0,0,0.0,0,0,0,0,0,1,0,0.017910447761194,4,0,1,0,0,0,1,0,0,0,0,1
1,1,0.6588235294117647,1,0,1,0,1,2,0,0.6004975124378109,3,0,1,0,1,0,0,0,0,1,0,0
4,1,0.6941176470588235,1,1,1,1,1,2,1,0.980597014925373,2,0,1,0,0,1,0,0,0,0,0,0
1,0,0.3058823529411765,1,0,0,1,1,0,1,0.2517412935323382,3,0,1,0,1,0,0,0,0,0,1,0
4,0,0.4941176470588235,0,1,1,1,1,1,1,0.4233830845771144,3,0,1,0,1,0,0,0,0,0,0,0
3,0,0.611764705882353,0,1,0,1,0,0,1,0.3646766169154228,3,0,0,0,1,0,0,0,0,0,0,0
4,1,0.8352941176470589,0,1,1,1,1,2,1,0.8950248756218905,3,0,0,0,0,1,0,0,0,0,0,0
4,1,0.2352941176470588,1,1,1,1,1,2,0,0.7338308457711442,2,0,0,0,0,0,0,0,0,0,0,0
0,1,0.0,0,0,0,0,0,0,1,0.0676616915422885,4,0,0,0,0,0,1,0,0,0,0,1
3,0,0.2705882352941176,0,1,0,0,1,1,0,0.5661691542288557,3,0,0,0,0,1,0,0,0,0,0,0
3,0,0.0,0,0,0,0,0,1,0,0.0124378109452736,3,0,1,0,0,0,1,0,0,0,0,0
0,0,0.0,0,0,0,0,0,0,0,0.0104477611940298,4,0,1,0,0,0,1,0,0,0,0,1
3,0,0.0352941176470588,1,1,1,1,1,1,0,0.934825870646766,2,0,1,0,0,1,0,0,0,0,0,0
0,0,0.3176470588235294,0,0,0,0,1,0,1,0.517910447761194,3,0,1,0,0,1,0,0,0,0,0,0
4,0,0.0,0,0,0,0,0,2,0,0.0134328358208955,3,0,1,0,0,0,1,0,0,0,0,0
0,0,0.0,0,0,0,0,0,0,0,0.0199004975124378,3,0,1,0,0,0,1,0,0,0,0,0
4,0,0.6235294117647059,1,1,0,1,1,2,0,0.6208955223880598,2,0,0,0,0,0,0,0,0,0,0,0
4,1,0.2470588235294117,1,1,1,1,1,2,0,0.6203980099502486,3,0,0,0,1,0,0,0,0,0,0,0
2,0,0.0823529411764705,1,0,1,1,1,2,0,0.4109452736318407,2,0,0,0,1,0,0,0,0,1,0,0
1,0,0.0,0,0,0,0,0,1,0,0.0079601990049751,4,0,1,0,0,0,1,0,0,0,1,0
0,0,0.0,0,0,0,0,0,0,0,0.0169154228855721,4,0,1,0,0,0,1,0,0,0,0,0
3,0,0.0,0,0,0,0,0,1,0,0.0114427860696517,4,0,1,0,0,0,1,0,0,0,0,0
3,0,0.3294117647058823,0,1,1,0,0,1,1,0.1776119402985074,2,0,1,0,1,0,0,0,0,0,0,0
0,0,0.0,0,0,0,0,0,0,0,0.0149253731343283,4,0,1,0,0,0,1,0,0,0,0,0
2,0,0.1176470588235294,1,0,0,1,1,0,1,0.4562189054726367,2,0,1,0,1,0,0,0,0,0,0,0
3,0,0.0,0,0,0,0,0,2,0,0.0149253731343283,3,0,1,0,0,0,1,0,0,0,0,0
4,0,0.0,0,0,0,0,0,2,0,0.0144278606965173,4,0,1,0,0,0,1,0,0,0,0,0
4,1,0.8823529411764706,1,1,1,0,1,2,1,0.9149253731343284,2,0,0,0,0,1,0,0,0,0,0,0
4,0,0.2823529411764706,1,1,0,1,1,2,1,0.8766169154228854,3,0,1,0,0,1,0,0,0,0,0,0
3,1,0.2352941176470588,0,1,1,1,0,0,0,0.7194029850746269,3,0,0,0,0,1,0,0,0,0,0,0
0,0,0.1647058823529411,0,1,1,0,1,1,1,0.4741293532338309,3,0,1,0,1,0,0,0,0,0,1,0
4,1,1.0,1,1,1,1,1,1,0,0.8582089552238806,3,0,1,0,0,1,0,0,0,0,0,0
1,0,0.8823529411764706,1,1,1,1,1,2,1,0.3407960199004974,2,0,1,0,1,0,0,0,0,1,0,0
1,1,0.3176470588235294,0,0,1,0,1,0,1,0.3766169154228855,2,0,1,0,1,0,0,0,0,0,1,0
1,1,0.6588235294117647,0,0,1,0,1,0,1,0.7014925373134329,3,0,0,0,0,1,0,0,0,0,1,0
4,1,0.0,0,0,0,0,0,2,1,0.0771144278606965,3,0,0,0,0,0,1,0,0,0,0,0
3,0,0.5411764705882353,0,1,1,0,0,0,0,0.8074626865671642,3,0,0,0,0,1,0,0,0,0,0,0
2,0,0.2705882352941176,0,0,1,1,1,1,0,0.546268656716418,2,0,0,0,1,0,0,0,0,0,0,0
3,0,0.2352941176470588,0,1,0,1,1,1,1,0.3621890547263681,4,0,1,0,1,0,0,0,0,0,0,0
4,1,0.6941176470588235,1,1,1,1,1,2,1,0.9681592039800994,2,0,1,0,0,1,0,0,0,0,0,0
4,1,0.3058823529411765,1,1,1,1,1,2,1,0.7253731343283583,3,0,0,0,0,0,0,0,0,0,0,0
2,0,0.6705882352941176,0,1,0,1,1,1,1,0.7109452736318408,3,0,0,0,0,1,0,0,0,1,0,0
4,1,0.5647058823529412,1,1,1,1,0,2,1,0.7378109452736319,2,0,0,0,1,0,0,0,0,0,0,0
1,0,0.0,0,0,0,0,0,1,0,0.0164179104477611,3,0,1,0,0,0,1,0,0,1,0,0
3,0,0.0,0,0,0,0,0,1,0,0.0059701492537313,3,0,0,0,0,0,1,0,0,0,0,0
0,1,0.0,0,0,0,0,0,0,1,0.0746268656716417,3,0,1,0,0,0,1,0,0,0,0,0
0,0,0.0,0,0,0,0,0,0,1,0.026865671641791,2,0,1,0,0,0,1,0,0,0,0,0
3,0,0.6941176470588235,0,1,1,0,1,1,1,0.7840796019900497,4,0,0,0,0,1,0,0,0,0,0,0
1,1,0.0,0,0,0,0,0,0,1,0.0711442786069651,2,0,0,0,0,0,1,0,0,1,0,0
4,0,0.0,0,0,0,0,0,2,1,0.0144278606965173,4,0,0,0,0,0,1,0,1,0,0,0
3,0,0.2352941176470588,1,1,0,0,1,0,1,0.1666666666666666,2,0,1,0,1,0,0,0,1,0,0,0
3,1,0.611764705882353,0,0,1,0,1,1,0,0.8258706467661691,4,0,0,0,0,1,0,0,1,0,0,0
3,1,0.3058823529411765,1,1,0,1,1,2,0,0.553233830845771,2,0,1,0,1,0,0,0,1,0,0,0
0,1,0.2470588235294117,1,0,0,0,1,0,1,0.6945273631840796,2,0,0,0,0,1,0,0,0,0,0,0
3,0,0.0,0,0,0,0,0,2,0,0.0184079601990049,4,0,1,0,0,0,1,0,1,0,0,0
4,1,0.2705882352941176,1,1,0,1,1,2,0,0.9159203980099504,2,0,0,0,0,1,0,0,1,0,0,0
0,0,0.2235294117647058,1,0,0,0,1,1,1,0.6656716417910448,3,0,1,0,0,1,0,0,0,0,1,0
3,1,0.1764705882352941,1,0,0,1,1,2,0,0.5502487562189055,2,0,1,0,1,0,0,0,1,0,0,0
0,0,0.1647058823529411,0,0,0,0,1,0,0,0.2761194029850746,3,0,1,0,1,0,0,0,0,0,1,0
1,1,0.0,0,0,0,0,0,1,0,0.06318407960199,4,0,0,0,0,0,1,0,0,1,0,0
4,0,0.0,0,0,0,0,0,2,1,0.0149253731343283,3,0,1,0,0,0,1,0,0,0,0,0
3,0,0.1529411764705882,1,0,0,0,1,1,0,0.6776119402985074,2,0,1,0,0,1,0,0,1,0,0,0
3,1,0.0,0,0,0,0,0,2,0,0.072139303482587,2,0,1,0,0,0,1,0,1,0,0,0
3,0,0.0,0,0,0,0,0,1,0,0.0074626865671641,2,0,1,0,0,0,1,0,1,0,0,0
1,0,0.0,0,0,0,0,0,2,1,0.0129353233830845,2,0,1,0,0,0,1,0,0,1,0,0
2,1,0.2588235294117647,1,1,0,1,1,0,1,0.9139303482587064,2,0,1,0,0,1,0,0,1,0,0,0
1,0,0.2117647058823529,0,0,0,0,0,0,0,0.5124378109452736,3,0,0,0,0,1,0,0,0,1,0,0
1,0,0.0941176470588235,0,0,1,0,1,0,1,0.3218905472636816,3,0,0,0,1,0,0,0,0,0,0,0
4,0,0.1058823529411764,1,1,1,1,1,2,1,0.471144278606965,2,0,0,0,0,0,0,0,0,0,0,0
2,0,0.3529411764705882,0,1,1,1,1,2,0,0.635323383084577,3,0,1,0,0,0,0,0,0,1,0,0
1,0,0.5411764705882353,0,1,0,1,1,0,1,0.6054726368159203,4,0,1,0,0,1,0,0,0,0,0,0
4,1,0.2588235294117647,1,1,1,1,1,2,0,0.7203980099502488,2,0,1,0,1,0,0,0,0,0,0,0
0,0,0.0,0,0,0,0,0,1,1,0.0228855721393034,2,0,1,0,0,0,1,0,0,0,0,0
3,0,0.1529411764705882,0,1,0,1,0,1,1,0.572139303482587,2,0,0,0,1,0,0,0,1,0,0,0
4,1,0.1176470588235294,1,0,1,1,1,1,1,0.9129353233830844,3,0,1,0,0,1,0,0,0,0,0,0
4,0,0.0,0,0,0,0,0,1,0,0.0258706467661691,3,0,0,0,0,0,1,0,0,0,0,0
0,0,0.1176470588235294,0,0,0,0,1,0,1,0.5164179104477612,2,0,0,0,0,1,0,0,0,0,0,0
2,0,0.6823529411764706,1,0,1,0,1,0,0,0.4895522388059702,2,0,0,0,1,0,0,0,0,0,0,0
0,0,0.0,0,0,0,0,0,0,0,0.0248756218905472,2,0,1,0,0,0,1,0,0,0,0,0
0,0,0.4941176470588235,0,0,0,0,1,0,1,0.5139303482587065,3,0,1,0,0,1,0,0,0,0,0,0
0,1,0.0588235294117647,0,0,0,0,1,0,1,0.326865671641791,4,0,0,0,1,0,0,0,0,0,0,0
4,1,0.0,0,0,0,0,0,2,0,0.072636815920398,4,0,0,0,0,0,1,0,0,0,0,0
3,1,0.8588235294117647,1,0,0,1,1,2,0,0.4154228855721392,2,0,0,0,0,0,0,0,0,0,0,0
2,1,0.2470588235294117,1,1,0,1,1,0,1,0.7194029850746269,3,0,1,0,0,1,0,0,0,1,0,0
0,0,0.2352941176470588,1,0,0,0,1,0,0,0.5786069651741294,3,0,0,0,0,1,0,0,0,0,0,0
2,1,0.188235294117647,0,0,1,1,1,1,0,0.5049751243781094,3,0,1,0,1,0,0,0,0,1,0,0
0,0,0.2470588235294117,0,0,0,1,1,0,1,0.3024875621890547,4,0,0,0,1,0,0,0,0,0,0,0
4,1,0.1529411764705882,0,1,1,0,0,2,1,0.6208955223880598,2,0,0,0,1,0,0,0,0,0,0,0
4,0,0.0,0,0,0,0,0,1,1,0.0228855721393034,3,0,1,0,0,0,1,1,0,0,0,0
2,1,0.3529411764705882,1,1,0,1,1,0,1,0.4791044776119403,2,0,1,0,1,0,0,0,0,0,0,0
3,0,0.1058823529411764,0,1,0,1,1,2,1,0.8154228855721393,3,0,1,0,0,1,0,0,0,0,0,0
2,0,0.6,0,0,0,0,1,0,1,0.2616915422885572,3,0,1,0,1,0,0,0,0,1,0,0
0,0,0.0,0,0,0,0,0,0,0,0.0208955223880596,4,0,1,0,0,0,1,0,0,0,0,1
4,1,0.3176470588235294,1,1,1,0,1,0,1,0.7318407960199005,2,0,0,0,0,1,0,0,0,0,0,0
4,0,0.0,0,0,0,0,0,2,1,0.0194029850746268,3,0,0,0,0,0,1,0,0,0,0,0
0,1,1.0,0,0,0,0,1,0,0,0.3194029850746268,2,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0,0,0,0,0,0,0,0,0.0054726368159203,3,0,1,0,0,0,1,0,0,0,0,1
0,0,0.0,0,0,0,0,0,0,0,0.0218905472636815,3,0,1,0,0,0,1,0,0,0,0,0
0,0,0.2470588235294117,0,0,0,0,1,1,1,0.4626865671641791,2,0,0,0,1,0,0,0,0,0,0,0
1,1,0.2235294117647058,0,1,0,0,1,0,1,0.800497512437811,4,0,1,0,0,1,0,0,0,0,0,0
1,0,0.1058823529411764,1,1,0,1,0,1,1,0.4029850746268656,2,0,0,0,1,0,0,0,0,1,0,0
3,0,0.0,0,0,0,0,0,1,0,0.0243781094527363,2,0,1,0,0,0,1,0,0,0,0,0
3,1,0.6,0,0,0,0,1,0,1,0.6701492537313432,3,0,0,0,0,1,0,0,0,0,0,0
4,1,0.3058823529411765,1,1,1,1,1,2,1,0.617412935323383,2,0,1,0,1,0,0,0,0,0,0,0
4,1,0.2352941176470588,0,0,1,1,1,2,0,0.6124378109452736,3,0,1,0,0,0,0,0,0,0,0,0
1,0,0.2235294117647058,1,0,1,1,0,1,0,0.6233830845771144,3,0,1,0,1,0,0,0,0,0,0,0
0,1,0.0,0,0,0,0,0,1,0,0.0621890547263681,4,0,0,0,0,0,1,0,0,0,0,0
0,0,0.0,0,0,0,0,0,0,1,0.0189054726368158,2,0,0,0,0,0,1,0,0,0,0,1
1,0,0.0,0,0,0,0,0,1,0,0.017910447761194,3,0,1,0,0,0,1,0,0,1,0,0
4,0,0.0,0,0,0,0,0,2,1,0.0134328358208955,4,0,0,0,0,0,1,1,0,0,0,0
4,1,0.8588235294117647,1,1,1,1,1,1,1,0.9557213930348256,2,0,0,0,0,1,0,1,0,0,0,0
3,0,0.5529411764705883,1,1,0,0,1,1,1,0.8164179104477611,2,0,0,0,0,1,0,0,0,0,0,0
1,0,0.4823529411764706,0,0,0,0,0,0,1,0.6144278606965173,2,0,1,0,0,1,0,0,0,0,0,0
4,0,0.0,0,0,0,0,0,1,1,0.0258706467661691,4,0,0,0,0,0,1,1,0,0,0,0
4,1,0.9647058823529412,0,0,1,0,1,2,1,0.7134328358208956,3,0,0,0,0,1,0,1,0,0,0,0
0,0,0.0,0,0,0,0,0,2,0,0.017412935323383,3,0,1,0,0,0,1,0,0,0,0,1
4,1,0.2117647058823529,1,1,1,1,1,1,0,0.6144278606965173,2,0,1,0,1,0,0,0,0,0,0,0
1,0,0.0,0,0,0,0,0,1,1,0.0208955223880596,4,0,1,0,0,0,1,0,0,0,0,0
0,0,0.0,0,0,0,0,0,0,1,0.0199004975124378,2,0,1,0,0,0,1,0,0,0,0,1
1,0,0.0,0,0,0,0,0,2,0,0.0114427860696517,2,0,1,0,0,0,1,0,0,0,1,0
2,1,0.2235294117647058,1,0,0,0,1,0,1,0.8174129353233831,2,0,0,0,0,1,0,0,0,1,0,0
1,0,0.9647058823529412,1,1,0,1,1,0,1,0.3950248756218906,2,0,1,0,1,0,0,0,0,0,1,0
0,0,0.2352941176470588,0,0,0,1,1,0,1,0.4104477611940298,4,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0,0,0,0,0,0,0,0,0.0094527363184079,4,0,1,0,0,0,1,0,0,0,0,0
1,1,0.2117647058823529,0,0,1,1,1,0,0,0.4109452736318407,3,0,0,0,1,0,0,0,0,0,1,0
4,1,0.0941176470588235,1,1,1,1,0,2,1,0.8527363184079603,2,0,0,0,0,1,0,1,0,0,0,0
4,1,0.3411764705882353,1,0,1,0,1,2,0,0.5044776119402985,2,0,1,0,1,0,0,1,0,0,0,0
